DocID,SentID,DecisionToInclude,docLen,SentLen,SentAVG,TF,IDF,strSeg
6,10,0,504,378,0.75,1.08,90.54,* ما رأيك ببعض المصممين الذين تمردوا على السمات الأساسية لفستان الزفاف اللون الأبيض؟ تطوير فستان الفرح ممكن ، ولكن اللون الأبيض أساسي ، فلا يمكن أن نصممه أسود أو أحمر ، يمكن أن يكون لونه رماديا فاتحا أو أبيض أو ذهبيا ، ولكن عدا ذلك لا أعتقد ، ومن الصعب وجود مصمم يتخطى هذه الحدود ، وإذا وجدت هذه الألوان في العروض فإن 99% من العرائس لا يرتدونه ، ولكن هذا لا يمنع أن يكون جميلا .
6,11,0,504,264,0.52,0.73,52.52,* ما دور الإكسسوارات في تصاميمك؟ ركزت على الإكسسوارات في بعض موديلات هذه المجموعة ، وفي المجموعة السابقة قدمت فساتين مصنوعة من الإكسسوار ، ولكن بطريقتي الخاصة ، وكانت مستوحاة من الجو الماسي ، وأنا أفضل مجوهرات الكريستال ، وأن يكون اللوك العام للإكسسوارات مجوهرات .
6,12,0,504,363,0.72,1.11,77.89,* كيف يمكن الارتقاء بمهنة التصميم؟ على الدول العربية تشجيع المهنة لكي نتطور ونصل إلى المستوى العالمي ، كل دور الأزياء مرتبطة لدينا بأشخاص ، في الخارج دور الأزياء كيانات كبيرة ، المصمم ليس صاحبها ، وتوجد فيها هيكلية في الإدارة ، وهذا قليل في العالم العربي ، وإذا وجد لدينا سيساعد المصمم كثيرا على التصميم ، بعيدا عن التسويق والإدارة ، ولم نصل بعد إلى هذه المرحلة .
6,13,0,504,383,0.76,1.26,86.04,في الوطن العربي هناك معدل إنفاق عال على الأزياء ، ولكن لا يوجد تطور ، ومهنة الهوت كوتيور صناعة آخذة في التراجع ، وفي أوروبا أصبحوا يستخدمونها في الإعلام وفي تسويق أسمائهم ، لا يهمهم أن يبيعوا ، ومن خلالها يتم تسويق مواد أخرى تحت هذا الاسم ، فهم ينفقون ملايين الدولارات على العروض ، ولكن تحت إطار تسويقي وإعلامي ، وعندنا يتهم المصممون العرب بأن ليس لديهم إبداع ، إما أن تبدع أو تبيع .
7,1,0,211,175,0.83,0.3,54.77,﻿ عمان- الرأي- دعا معهد ثربانتس بعمان للمشاركة بمسابقة الرسم الاولى للاطفال المقيمين في الاردن والذين تتراوح اعمارهم ما بين 4 و12 سنة ، وعنوان مسابقة الرسم هو «عام الكيخوتي» .
7,2,0,211,195,0.92,0.35,62.09,وتضمنت شروط المسابقة ، تنظيم مسابقة رسم للاطفال حول موضوع «عام الكيخوتي» حيث بامكان جميع الاطفال الذين تتراوح اعمارهم ما بين 4 و12 سنة من المقيمين في عمان او في مدن المملكة الاخرى المشاركة فيها .
7,3,0,211,188,0.89,0.36,67.1,كل طفل مشارك في المسابقة يستطيع تقديم رسمة او رسمتين كحد اقصى ، وله مطلق الحرية في اختيار اداة الرسم سواء كانت اقلاما خشبية او الوانا شمعية او الوان مائية او كولاجا او معاجين لطيفة ، الخ .
7,4,0,211,1,0.0,0.06,-0.05,.
7,5,0,211,85,0.4,0.13,29.78,، على ان تكون بحجم الورقة الطبيعية A4 واقصاه ضعف الحجم الطبيعي للورقة العادية اي A3 .
7,6,0,211,142,0.67,0.27,45.04,وجاءت قواعد المشاركة وموعد تسليم الرسومات كالآتي : - ترسل الرسومات او تسلم بصفة شخصية الى سكرتارية معهد ثربانتس في عمان قبل يوم 23 ايار 2005 .
7,7,0,211,130,0.62,0.29,36.87,- ستعرض الرسومات في صالة معارض معهد ثربانتس ، والرسومات الفائزة ستنشر على صفحة الويب الخاصة بمعهد ثربانتس في عمان http : //amman .
7,8,0,211,11,0.05,0.06,1.74,cervantes .
7,9,0,211,20,0.09,0.09,8.29,es [http : //amman .
7,10,0,211,11,0.05,0.06,1.74,cervantes .
7,11,0,211,36,0.17,0.08,14.41,es] طيلة فترة العام الدراسي الحالي .
7,12,0,211,72,0.34,0.15,20.43,- اختيار الرسومات الفائزة : تتألف لجنة التحكيم من اعضاء اسبان واردنيين .
7,13,0,211,112,0.53,0.13,36.61,- اسماء المشاركين ستكون سرية وسيلصق خلف الرسمة فقط عمر المشارك ورقم تحدده سكرتارية المعهد عند التسجيل للمشاركة .
7,14,0,211,61,0.29,0.11,16.86,- كل مشارك سيمنح مشاركة وتذكارا تعبيرا عن امتناننا لمشاركته .
7,15,0,211,124,0.59,0.2,40.85,- سوف تقدم الجوائز يوم الخميس 26 ايار 2005 بعد انتهاء عرض فيلم الاطفال ، باحتفال قصير يسبق تسليم الجوائز الفائزة بالمسابقة .
7,16,0,211,119,0.56,0.17,40.45,الجوائز للاطفال الثلاثة الفائزين هي عبارة عن تذكرة سفر «ذهاب واياب» الى اسبانيا وكاميرا تصوير ومجموعة ادوات رسم كاملة .
7,17,0,211,126,0.6,0.2,42.42,الجوائز مقدمة من قبل شركة الدياسا الاسبانية «الاسواق الحرة لمطار الملكة علياء الدولي» وشركة ايبيريا «خطوط الطيران الاسبانية» .
7,18,0,211,107,0.51,0.15,29.79,خلال الامسية سيتمكن الاطفال من القيام بزيارة للمعهد والاطلاع على صالة معارض معهد ثربانتس ومشاهدة رسوماتهم .
8,1,0,334,65,0.19,0.15,26.15,﻿نجيب محفوظ هو نجيب محفوظ بن عبد العزيز بن إبراهيم بن أحمد باشا .
8,2,0,334,89,0.27,0.18,31.61,اسمه المفرد مركب من اسمين تقديرا من والده للطبيب الراحل نجيب محفوظ الذى أشرف على ولادته .
8,3,0,334,52,0.16,0.16,18.36,روائي مصري حائز على جائزة نوبل في الآداب عام 1988م .
8,4,0,334,151,0.45,0.27,49.75,ولد في القاهرة ، وحصل على ليسانس الآداب قسم الفلسفة من جامعة القاهرة وتدرج بالوظائف الحكومية حتى عمل مديرا عاما للرقابة على المصنفات الفنية عام 1959م .
8,5,0,334,239,0.72,0.39,82.51,تعرض محفوظ للهجوم و المنع من قبل بعض الإسلاميين المتطرفين الذين رأوا في كتاباته مساسا بالشخصيات الدينية ، خصوصا بسبب روايته أولاد حارتنا التي منعت من الطبع في مصر حتى نهاية عام 2006 ، حيث يستخدم محفوظ الرموز الشعبية ليقدم شخصيات الانبياء .
8,6,0,334,40,0.12,0.08,15.05,وتعرض إلى محاولة اغتيال فاشلة عام 1994 .
8,7,0,334,63,0.19,0.11,17.15,بدأ نجيب محفوظ بكتابة الرواية التاريخية ثم الرواية الأجتماعية .
8,8,0,334,28,0.08,0.08,10.77,وتزيد مؤلفاته على 50 مؤلفا .
8,9,0,334,100,0.3,0.19,32.32,ترجمت معظم أعماله إلى العديد من اللغات العالمية وحصل على جائزة الدولة التشجيعية في الروايةعام 1959 .
8,10,0,334,47,0.14,0.07,16.95,أتم دراسته الإبتدائية والثانوية و عمره 18 سنة .
8,11,0,334,61,0.18,0.16,20.11,وقد التحق بالجامعة سنة 1930م ثم حصل على الليسانس في الفلسفة .
8,12,0,334,231,0.69,0.4,85.36,يعد نجيب محفوظ من الادباء العباقرة في مجال الرواية وقد وهب حياته كلها لهذا العمل ، كما انه يتميز بالقدرة الكبيرة على التفاعل مع القضايا المحيطة به ، واعادة انتاجها على شكل ادب يربط الناس بما يحصل في المراحل العامة التي عاشتها مصر .
8,13,0,334,95,0.28,0.17,34.67,يتميز اسلوب محفوظ بالبساطة ، والقرب من الناس كلهم ، لذلك اصبح بحق الروائي العربي الاكثر شعبية .
8,14,0,334,76,0.23,0.16,31.36,رغم إن نجيب قد انخرط في عدة أعمال إلا أن العمل الذي التهم حياته هو الكتابة .
8,15,0,334,257,0.77,0.52,91.39,فقد كتب في مجلة الرسالة قصصا صغيرة و من أشهر أساتذتة سلامة موسى بالاضافة إلى ذلك فقد شرع نجيب محفوظ في اعداد رسالة المجاستير تحت اشراف استاذه الشيخ مصطفى عبد الرازق وكانت في الفلسفة وموضوعها هو الجمال في الفلسفة الإسلامية بيد أن الأدب كان قد جرفه في طريقه .
8,16,0,334,1,0.0,0.05,-0.04,.
8,17,0,334,169,0.51,0.18,63.38,وشعر محفوظ بالتمزق والتشتت بين الفلسفة التي يدرسها والأدب الذي يهواه وملك عليه لبه ؛ ثم انقذه من هذه الحيرة اتخاذه قرارا نهائيا بالاعتذار عن اكمال الرسالة ليتفرغ للأدب .
8,18,0,334,20,0.06,0.06,8.19,وهذا ما حدث بالفعل .
8,19,0,334,66,0.2,0.11,25.57,وقد ساعده استاذه سلامة موسى على نشر أولى رواياته وهي عبث الأقدار .
8,20,0,334,102,0.31,0.19,41.02,أما أول مجموعة قصصية نشرت له فكانت همس الجنون حيث انتقى بعضا من قصصه القصيرة ، ونشرت في هذه المجموعة .
8,21,0,334,145,0.43,0.28,52.03,وبعض هذه القصص التي كتبها في تلك الفترة فترة الثلاثينيات والأربعينيات اعدها للنشر في عام 2005 الأديب محمد جبريل في مجموعة تحت عنوان فتوة العطوف .
8,22,0,334,215,0.64,0.4,85.15,توفي في الثامنة وخمس دقائق من صباح الأربعاء 30 أغسطس 2006 م في مستشفى الشرطة بحي العجوزة وسط القاهرة وذكر مصدر طبي أن محفوظ توفي في وحدة العناية المركزة جراء قرحة نازفة بعدما أصيب بهبوط مفاجئ في ضغط الدم وفشل كلوي .
8,23,0,334,121,0.36,0.26,46.07,وكان الروائي الشهير قد أدخل في يوليو 2005 المستشفى ذاته إثر سقوطه في الشارع وإصابته بجرح غائر في الرأس تطلب جراحة فورية .
8,24,0,334,172,0.51,0.33,55.4,وظل نجيب محفوظ حتى أيامه الأخيرة حريصا على برنامجه اليومي في الالتقاء بأصدقائه في بعض فنادق القاهرة ، حيث كانوا يقرؤون له عناوين الأخبار ويستمعون إلى تعليقاته على الأحداث .
9,1,0,264,94,0.36,0.17,24.04,﻿فيروز اسمها الأصلي نهاد وديع حداد ، مطربة لبنانية تعد من أشهر الفنانين العرب على قيد الحياة .
9,2,0,264,119,0.45,0.15,20.45,شكلت مع زوجها الراحل عاصي الرحباني وأخوه منصور الرحبانيالمعروفين بالأخوين رحباني ثورة في عالم الموسيقى والغناء العربي .
9,3,0,264,185,0.7,0.34,42.52,كانت انطلاقتها عام 1952 م عندما بدأت الغناء لعاصي الرحباني ، وكانت الأغاني التي غنتها لعاصي في ذلك الوقت تملأ كافة القنوات الإذاعية ، وأصبحت مطربة كبيرة في العالم العربي منذ ذلك الوقت .
9,4,0,264,91,0.34,0.1,19.69,كانت أغلب أغانيها آنذك للأخوين عاصي ومنصور الرحباني الذين يشار لهما دائما بالأخوين رحباني .
9,5,0,264,139,0.53,0.29,38.16,وفي 1955م تزوجت فيروز من عاصي الرحباني ، وأنجبت منه زياد عام 1956 ثم هالي وهو مقعد وانجبته عام 1958 ثم ليال عام 1960 واخيرا ريما عام 1965 .
9,6,0,264,297,1.12,0.6,67.3,قدم الأخوين رحباني مع فيروز المئات من الأغاني التي أحدثت ثورة في الموسيقى العربية ، لتميزها بقصر المدة وقوة المعنى على عكس الأغاني العربية السائدة في ذلك الحين والتي كانت تمتاز بالطول وبساطة التعبير وعمق الفكرة الموسيقية وتنوع المواضيع ، حيث غنت فيروز الحب والأطفال ، الحزن والفرح ، الوطن ، الأم .
9,7,0,264,111,0.42,0.19,26.29,وقدم عدد كبير من هذه الأغاني ضمن مجموعة مسرحيات من تأليف وتلحين الأخوين رحباني وصل عددها إلى اثنتي عشر مسرحية .
9,8,0,264,71,0.27,0.06,19.22,تنوعت مواضيعها بين نقد الحاكم والشعب وتمجيد البطولة والحب بشتى أنواعه .
9,9,0,264,118,0.45,0.3,22.3,غنت فيروز لعديد من الشعراء والملحنين ، وأمام العديد من الملوك والرؤساء ، وفي أغلب المهرجانات الكبرى في العالم العربي .
9,10,0,264,76,0.29,0.08,21.42,وأطلق عليها عدة ألقاب منها سفيرتنا إلى النجوم للدلالة على رقي صوتها وتميزه .
9,11,0,264,335,1.27,0.54,85.28,بعد وفاة زوجها عاصي عام 1986 ، خاضت تجارب عديدة مع مجموعة ملحنين ومؤلفين من أبرزهم فلمون وهبة و زكي ناصيف ، لكنها عملت بشكل رئيسي مع ابنها زياد الرحباني الذي قدم لها مجموعة كبيرة من الأغاني أبرزت موهبته وقدرته على خلق نمط موسيقي خاص به يستقي من الموسيقا العربية والموسيقا العالمية ، وما زالت مسيرة الفنانين مستمرة بنجاح حتى يومنا هذا .
9,12,0,264,516,1.95,0.94,127.0,تجلت هذه المرحلة بالعديد من الألبومات من أبرزها كيفك انت ، فيروز في بيت الدين 2000 والذي كان تسجيلا حيا من مجموعة حفلات أقامتها فيروز بمصاحبة ابنها زياد وأوركسترا تضم عازفين أرمن وسوريين ولبنانيين ، وكانت البداية لسلسلة حفلات حظيت بنجاح منقطع النظير لما قدمته من جديد على صعيد التوزيع الموسيقي والتنوع في الأغاني بين القديمة والحديثة ، ألبوم ولا كيف عام 2001 كان آخر ما قدمته فيروز من تسجيل ، وجميع عشاقها في انتظار ألبوم جديد طال الحديث عنه ، ومن المرجح أن تأخره عائد إلى الأوضاع الحرجه في لبنان في الآونة الأخيرة .
10,1,0,198,222,1.12,0.74,40.28,﻿لوتشانو بافاروتي مواليد مودينا في 12 أكتوبر 1935 -توفي بمودينا في 6 سبتمبر 2007 ، مغني تينور إيطالي ، يعد من أشهر فنانين الأوبرا في الطبقة العالية من الرجال في عصرنا الحاضر ، وأحد التينور الثلاثة وقد ولد في مدينة مودينا .
10,2,0,198,265,1.34,0.73,53.35,ولد في بمدينة مودينا شمال إيطاليا لعائلة خباز ، بعد أن تخلى عن حلمه بأن يصبح حارس مرمى كرة قدم محترف ، ثم قضاء سبعة سنوات في التدريب الصوتى ، بدأ بافاروتي حياته كتينور في إيطاليا عام 1961 ، ثم بدأ الغناء في دور الأوبرا فيهولندا و فيينا ولندنوأنقرةوبودابستوبرشلونة .
10,3,0,198,73,0.37,0.09,15.12,وقد اكتسب التينور الشاب حينها الخبرة القيمة بالإضافة إلى التقدير الواضح .
10,4,0,198,192,0.97,0.39,38.44,وفى أثناء عروضه للولايات المتحدة على دعوة من السوبرانوساثرلاندعام 1965 زاع صيته وثبت أقدامه على الساحة العالمية بين عامى 1966 و1972 حيث أدى في أكبر دور الأوبرا في العالم مثل La Scalaفى ميلان .
10,5,0,198,104,0.53,0.24,19.29,بحلول منتصف السبعينيات ، صار بافاروتي مشهورا في جميع أنحاء العالم بتميز وروعة صوته خاصة الطبقات العليا .
10,6,0,198,118,0.6,0.34,20.47,وبين عامى 1970 و1980 كان بافاروتي قد اثبت نفسه كأحد أعظم مطربي التينور بعروضه المتعددة في أكبر دور الأوبرا في العالم .
10,7,0,198,315,1.59,0.64,60.4,كما زاع صيته خارج نطاق جمهور الأوبرا كنجم غنائي في عام كأس العالم بإيطاليا خاصة بعد أدائه الرائعة لأريا Nessun Dormaمن أوبراTurandot كأحد التينور الثلاثة في حفلهم الأول عشية نهائي كأس العالم ، غنى فيها بافاروتي مع نجمي التينور بلاسيدو دومينجو وخوسيه كاريراس ومعا حققوا شهرة طاغية ونجاحا عظيما في جميع أنحاء العالم .
10,8,0,198,141,0.71,0.54,28.45,السنوات التالية لاقت تقلصا في عدد أدائه للأوبرات على المسرح بسبب الزيادة المفرطة في وزنه وكان أخر أداء في أوبرا له في مارس عام 2004 في Mets .
10,9,0,198,181,0.91,0.37,34.11,وفى الأوليمبيات الشتوية في تورينو Turinعام 2006 شاهدته إيطاليا والعالم يغنى للمرة الأخيرة حيث غنى بافاروتي Nessun Dorma وأدت الجموع الكبيرة دور الكورال المصاحب ، في أداء مهيب مؤثر .
11,1,0,132,406,3.08,1.01,23.18,﻿تبدأ الغرفة التجارية الصناعية في محافظة الأحساء تنفيذ برامجها التدريبية النسائية اعتبارا من يوم الأحد المقبل وذلك من خلال برنامجين نسائيين بعنوان "فنون التعامل مع الزوج" وذلك في الفترة من 7 - 8 من شهر ربيع الثاني الحالي ، والبرنامج الآخر "الحب وحده لا يكفي للأبناء" وذلك في الفترة 9 -10 من شهر ربيع الثاني الحالي ، وتقدمهما الدكتورة وداد العيسى من دولة الكويت في مقر الغرفة بمدينة المبرز التابعة للأحساء .
11,2,0,132,382,2.89,1.22,12.88,وأوضح مدير التدريب والتطوير بالغرفة بدر الحليبي أن المحاضرة ستتناول في البرنامج الأول دراسة لأفضل توافق زواجي في العالم ، ومظاهر الأسرة السعيدة ، ومكونات الزواج السعيد وغير السعيد ، وكيف تقيمين علاقاتك الزوجية ، والحاجات العاطفية المطلوبة في الزواج ، وقواعد تحسين العلاقة الزوجية ، بالإضافة إلى مهارات الاتصال بين الزوجين ، وفنون التحدث والاستماع ، ومهارات حل النزاعات بين الزوجين .
11,3,0,132,333,2.52,1.51,10.74,كما تتناول عده محاور في البرنامج الآخر ومن أبرزها التواصل الإيجابي مع الأبناء ، وعناصر الاتصال مع الأبناء ، وتصنيف الدراسات لأنماط شخصية الأبناء ، وكيفية الحوار مع الأبناء ، وكيف نثق في أنفسنا وفي الأبناء ، وكيف نربي الثقة عند الأبناء ، وكيف تكسب الأم صداقة ابنها ، بالإضافة إلى أسباب المشاكل مع الأبناء ، ومهارات حل مشكلات الأبناء .
12,1,0,145,321,2.21,0.81,26.15,﻿ _طرح مدير مدرسة حبيب بن زيد الأنصاري الابتدائية برنامجا هو الأول من نوعه على مستوى منطقة المدينة المنورة التعليمية ، إن لم يكن الأول من نوعه على مستوى السعودية على حسب تصريحه ، تمثل في إقامة البرنامج التأهيلي للطلاب المستجدين في المرحلة الابتدائية هذه الأيام ولمدة ثلاثة أسابيع ، بدلا من إقامته في بداية العام الدراسي .
12,2,0,145,426,2.94,1.18,40.82,وقال مدير المدرسة أحمد الجمعان عن التجربة التي لا تزال في بدايتها " لا يمكن خوض غمار هذه التجربة في ظل عدم مساندة وتعاون أولياء أمور التلاميذ ، ف90% من التلاميذ الجدد المسجلين انخرطوا في هذا البرنامج الذي نسعى من خلاله إلى كسر حاجز الخوف ، وترغيب الطالب في المدرسة ، كما نهدف إلى استثمار الوقت في الإجازة من خلال تفعيل دور الأسرة ، إذ نوفر لكل طالب قرصا مدمجا (سي دي) لمنهج القراءة والكتابة ، ومذكرة تحتوي على أنشطة تعليمية" .
12,3,0,145,247,1.7,0.63,21.33,وحضور التلميذ إلى المدرسة للمشاركة في هذا البرنامج غير مقيد بمدة زمنية معينة ، ومن دون حقائب مدرسية ، كما يترك فيه للطالب حرية التعرف على مرافق المدرسة ومعلمي الصفوف الأولية ، كما يتضمن رحلة أسبوعية إلى مدينة ألعاب ، وإجراء مسابقات يومية ترفيهية .
12,4,0,145,50,0.34,0.13,3.08,يذكر أن عدد الطلاب المسجلين في البرنامج 75 طالبا .
13,1,0,363,189,0.52,0.2,75.65,﻿ يشكل الإصلاح في العالم العربي أحد أهم محاور المنتدى الاقتصادي العالمي الذي يتخلى عن نخبويته لأول مرة ليرتكز في حوارا ته حوله إلى استطلاعات رأي تخاطب نبض الشارع العربي من محيطه إلى خليجة .
13,2,0,363,1,0.0,0.05,-0.04,.
13,3,0,363,1,0.0,0.05,-0.04,.
13,4,0,363,128,0.35,0.13,49.92,ماذا يريد وما هي أولوياته؟ وبانتظار نتائج استفتاء قناة العربية التى ستناقش في ثلاث جلسات عمل الى جانب استطلاع ينفذه معهد غالوب .
13,5,0,363,1,0.0,0.05,-0.04,.
13,6,0,363,89,0.25,0.09,36.67,ثمة قناعة بدأت تتبلور بان الاصلاح قد بات مطلبا ذاتيا ملحا يحظى بإجماع يعزل معه الرافضين .
13,7,0,363,316,0.87,0.29,120.9,في الأردن ثمة ورشة حوارية دائرة في الجامعات وفي الصحافة ومؤسسات المجتمع المدني هدفها إشراك المجتمع على اختلاف شرائحه لبناء خزان افكار حول عملية الإصلاح بمفهومه الشامل الذي يحتاج لان يبنى على أرضية صلبة ومؤسسية بشراكة الجميع بقناعة بان نتاج كل هذا الجهد انما هي مصلحة للجميع وبان أي تعثر انما هو مسؤولية وضرر للجميع .
13,8,0,363,1,0.0,0.05,-0.04,.
13,9,0,363,58,0.16,0.09,19.58,فالشراكة هي التي ينخرط المجتمع بكل فئاته وأجياله لبنائها .
13,10,0,363,128,0.35,0.14,43.87,والمفهوم الشامل للاصلاح هو الذي لا يقيد نفسه بجزئية السياسة على اهميتها لكنه جسد متكامل يضم التعليم والقضاء والاقتصاد والإعلام .
13,11,0,363,1,0.0,0.05,-0.04,.
13,12,1,363,43,0.12,0.08,18.33,فعند الحديث عن التعليم ينبغي أن نقف لنسأل .
13,13,0,363,1,0.0,0.05,-0.04,.
13,14,0,363,98,0.27,0.17,42.5,هل تضييق الفجوة بين من هو قادر على توفير بيئة ملائمة يتعلم فيها ابنه وبين من لا يستطيع أمر مرفوض .
13,15,0,363,1,0.0,0.05,-0.04,.
13,16,0,363,70,0.19,0.11,24.33,؟ بعد عامين على إدخال اللغة الانجليزية والكمبيوتر الى المدارس العامة .
13,17,0,363,1,0.0,0.05,-0.04,.
13,18,0,363,96,0.26,0.12,36.15,بالتأكيد هناك فرق ، والا ما معنى ذلك الشغف الذى بات يبديه التلاميذ للتعليم في المدارس الحكومية .
13,19,0,363,1,0.0,0.05,-0.04,.
13,20,0,363,3,0.01,0.06,3.18,. "
13,21,0,363,69,0.19,0.11,31.5,انظر الى ابنك فانك حتما ستلاحظ الفرق " لكن ما نزال نحتاج الى الكثير .
13,22,0,363,500,1.38,0.48,185.18,ان التعليم وحده هو الذي يحدث الفرق عندما تحرز ثقافة المجتمع تطورا ملموسا وتترسخ مبادىء تكافؤ الفرص بفضله لقد عزز الملك اتجاهات الاصلاح والتحديث باشراف منه ومتابعة حثيثة عبر برنامج احالها الى استراتيجية تتصدى لها الحكومات المتعاقبة بمعزل عن التوتر الاقليمي فقد قرر ان لا يتريث كما فعل غيره وان لا ينتظر الى ان يحدث الاستقرار السياسي في المنطقة على اهميته للبدء بالاصلاحات و نتائج البداية المبكرة قادمة لا ريب ، فالاصلاحات التي ستاخذ من الان نهجا مؤسسيا ستدفع لان يصبح الاردن نموذجا يحتذى في المنطقة» .
13,23,0,363,284,0.78,0.26,102.99,لقد حدد الملك عددا من القضايا التي لا تحتمل التأجيل ولا تقبل التردد منها تحرير الاقتصاد وتحديثه ورفع مستوى معيشة الاردنيين وتبني سياسات اقتصادية تؤهل الاردن للاندماج بالاقتصاد العالمي ، للاستفادة بأكبر قدر ممكن من الفرص المتاحة على اساس ابراز المزايا التنافسية التي يتمتع بها الاردن .
13,24,0,363,348,0.96,0.29,124.16,ان احداث التنمية عملية لا تقتصر على الحكومة وحدها مع دورها الحيوي والاساسي في تهيئة المناخ الملائم لاطلاقها والعمل بعزم »لزيادة نسبة النمو الاقتصادي وتوفير فرص العمل للشباب والحد من مشكلتي الفقر والبطالة ، بتطوير البرامج التعليمية وربطها بسوق العمل وبرامج التدريب المهني وتبني استراتيجية طموحة لتنمية المحافظات بمشاركة فاعلة من المجتمعات المحلية» .
13,25,0,363,272,0.75,0.32,105.03,ان مبادرات كثيرة أطلقها الملك اراد معها ان تشكل نماذج يجب على المؤسسات الحكومية والاهلية ان تقتفي آثارها وهي التي لامست عمق حاجات المجتمع وتطلعات ابنائه الى حياة تقوم على الابداع والمبادرة وحفز الانتاج ان نعطي المواطن سنارة تمكنه من صيد دائم افضل من منحه سمكة لمرة واحدة .
14,1,0,230,141,0.61,0.5,37.05,﻿تعرف الرياضيات بأنها دراسة القياس و الحساب ؛ هذا بالإضافة إلى المفاهيم الحديثة نسبيا و منها البنية ، الفضاء أو الفراغ ، و التغير و الابعاد .
14,2,0,230,111,0.48,0.36,24.29,و بشكل عام قد يعرفها البعض على أنها دراسة البنى المجردة باستخدام المنطق و البراهين الرياضية و التدوين الرياضي .
14,3,0,230,78,0.34,0.32,18.42,و بشكل أكثر عمومية ، قد تعرف الرياضيات أيضا على انها دراسة الأعداد و أنماطها .
14,4,0,230,449,1.95,1.34,119.53,و لقد نشأت الرياضيات بقيام الإنسان بقياس ما يشاهده من ظواهر الطبيعة بناء على فطرة و خاصية في الإنسان ألا و هى اهتمامه بقياس كل ما حوله إلى جانب إحتياجاته العملية فهكذا كان هناك ضرورة لقياس قسمة المقوتة (الطعام) بين أفراد العائلة و قياس الوقت و الفصول و المحاصيل الزراعية تقسيم الأراضى و غنائم الحملات الحربية و المحاسبة للتمكن من الإتجار إلى جانب علم الملاحة بالنجوم في السفر و الترحال للتجارة و الإستكشاف و القياسات اللازمة لتشييد الأبنية و المدن .
14,5,0,230,398,1.73,0.97,113.87,و هكذا فإن البنى الرياضية التي يدرسها الرياضيون غالبا ما يعود اصلها إلى العلوم الطبيعية ، و خاصة علم الطبيعة ، ولكن الرياضيين يقومون بتعريف و دراسة بنى اخرى لاغراض رياضية بحتة ، لان هذه البنى قد توفر تعميما لحقول اخرى من الرياضيات مثلا ، او ان تكون عاملا مساعدا في حسابات معينة ، و اخيرا فان الرياضيين قد يدرسون حقولا معينة من الرياضيات لتحمسهم لها ، معتبرين ان الرياضيات هي فن و ليس علما تطبيقيا .
14,6,0,230,113,0.49,0.15,28.69,كان الكتبة البابليون منذ أكثر من 3000 عام يمارسون كتابة الأعداد وحساب الفوائد ولاسيما في الأعمال التجارية ببابل .
14,7,0,230,78,0.34,0.11,20.98,وكانت الأعداد والعمليات الحسابية تدون فوق ألواح الصلصال بقلم من البوص المدبب .
14,8,0,230,23,0.1,0.07,8.41,ثم توضع في الفرن لتجف .
14,9,0,230,43,0.19,0.06,11.61,وكانوا يعرفون الجمع والضرب والطرح والقسمة .
14,10,0,230,151,0.66,0.2,43.32,ولم يكونوا يستخدمون فيها النظام العشري المتبع حاليا مما زادها صعوبة حيث كانوا يتبعون النظام الستيني الذي يتكون من 60 رمزا للدلالة علي الأعداد من 1-60 .
14,11,0,230,75,0.33,0.11,21.49,وطور قدماء المصريين هذا النظام في مسح الأراضي بعد كل فيضان لتقدير الضرائب .
14,12,0,230,66,0.29,0.09,16.97,كما كانوا يتبعون النظام العشري وهو العد بالآحاد والعشرات والمئات .
14,13,0,230,23,0.1,0.05,6.11,لكنهم لم يعرفوا الصفر .
14,14,0,230,53,0.23,0.09,16.05,لهذا كانوا يكتبون 600بوضع 6رموز يعبر كل رمز على 100 .
15,1,0,218,90,0.41,0.18,19.23,﻿الفيزياء لفظ اشتق من اليونانية فيزيكوس اي طبيعي ، والكلمة مشتقة من الجذر فيزيس اي طبيعة .
15,2,0,218,282,1.29,0.65,51.24,الفيزياء هو علم الطبيعة ، فبدءا من الكوارك البالغ الصغر إلى الكون العظيم الممتد ، تحاول الفيزياء صياغة قوانين رياضية تحكم هذا العالم المادي الطبيعي و سبر أغوار تركيب المادة و مكوناتها الأساسية ، و القوى الأساسية التي تتبادلها الجسيمات و الأجسام المادية ، إضافة إلى نتائج هذه القوى .
15,3,0,218,131,0.6,0.34,21.17,أحيانا في الفيزياء الحديثة تضاف لهذه المجالات دراسة قوانين التناظر و الانحفاظ ، مثل قوانين حفظ الطاقة و الزخم و الشحنة الكهربائية .
15,4,0,218,369,1.69,0.67,70.98,و لأجل هذا يدرس الفيزيائيون مجالا واسعا من الظواهر الفيزيائية تمتد من المجالات الصغيرة المدى إلى المجالات الواسعة المدى ، و من الجسيمات تحت-ذرية التي تتكون منها جميع المادة الباريونية فيزياء الجسيمات إلى درساة سلوك الأجسام الفيزيائية في العالم الكلاسيكي إلى دراسة حركة النجوم في الفضاء المادي سواء ضمن السرعات العادية أو قريبا من سرعة الضوء و أخيرا دراسة الكون بمجمله .
15,5,0,218,147,0.67,0.31,26.77,الفيزياء هو علم الطبيعة ، تفصيلا؛ هو فرع من العلوم والذي يهتم باستكشاف وتشخيص القوانين الكونية التي تتحكم في طبيعة المادة و الطاقة والفراغ والزمن .
